policyholder_id,first_name,last_name,date_of_birth,gender,city,province,driving_license_year
PH-62D0FCD0,Gianfrancesco,Pirandello,1955-12-05,M,Milano,MI,1983
PH-BC451EEF,Gioachino,Marsili,1997-09-12,M,Trieste,TS,2020
PH-25C195AC,Nanni,Sforza,1963-04-09,M,Milano,MI,1992
PH-45CE9696,Virgilio,Muratori,1964-03-03,M,Napoli,NA,1993
PH-74CF7958,Ludovica,Vigliotti,1981-02-28,F,Brescia,BS,2008
PH-8AB6AA5D,Imelda,Nievo,1985-12-23,F,Lecce,LE,2004
PH-A0596A22,Rodolfo,Juvara,2002-03-28,M,Palermo,PA,2023
PH-EA52158C,Gloria,Gregorio,1977-11-11,F,Firenze,FI,2000
PH-99E5F9E2,Gianni,Casini,1960-09-03,M,Torino,TO,1979
PH-8729852E,Virginia,Ferragamo,1964-11-18,F,Bologna,BO,1993
PH-739378B1,Luchino,Casalodi,1997-04-28,M,Roma,RM,2016
PH-F4A8FCBE,Fiorino,Fermi,1987-11-28,M,Palermo,PA,2016
PH-2207DCD6,Giampiero,Sorrentino,1972-12-02,M,Milano,MI,1991
PH-D137BFE9,Guido,Trezzini,1972-04-16,M,Genova,GE,2000
PH-CABEDE25,Roberta,Longhena,1979-11-18,F,Roma,RM,2006
PH-EB629030,Bettina,Ferrara,1961-02-03,F,Lecce,LE,1983
PH-CD22E5B3,Laureano,Gentili,1985-11-11,M,Bologna,BO,2014
PH-17C7A833,Lauretta,Errani,1975-08-09,F,Palermo,PA,1995
PH-3153AFCE,Giuseppina,Angeli,1962-10-07,F,Verona,VR,1985
PH-4F704C5D,Veronica,Udinese,1990-10-06,F,Roma,RM,2019
PH-B80478BF,Dino,Leonardi,1981-01-15,M,Firenze,FI,2005
PH-5A45F33C,Antonino,Berrè,1959-07-14,M,Monza,MB,1982
PH-F69096C3,Lamberto,Ceci,1990-03-07,M,Milano,MI,2015
PH-EDD5252F,Silvia,Stradivari,1984-01-14,F,Milano,MI,2013
PH-0309646E,Bianca,Anastasi,1990-10-24,F,Firenze,FI,2008
PH-376111F5,Pina,Lovato,1999-06-18,F,Reggio Emilia,RE,2019
PH-03DDC41F,Marta,Soderini,1969-06-19,F,Catania,CT,1991
PH-CCC320FF,Margherita,Morricone,1989-08-12,F,Pescara,PE,2011
PH-F0086E9A,Eliana,Bergoglio,1957-06-13,F,Palermo,PA,1983
PH-E3A1B7CA,Giosuè,Smirnoff,1972-05-06,M,Bergamo,BG,1991
PH-81FE3CC5,Carla,Bocelli,1966-09-08,F,Bergamo,BG,1994
PH-FC0AFD9B,Pasquale,Stucchi,1994-04-06,M,Lecce,LE,2013
PH-9785081F,Benito,Bernetti,1964-09-22,M,Palermo,PA,1992
PH-67C820E8,Cristina,Contarini,1991-10-14,F,Roma,RM,2013
PH-95A66104,Leopoldo,Bresciani,1967-05-04,M,Napoli,NA,1988
PH-C18211F2,Flora,Casale,1962-06-14,F,Brescia,BS,1980
PH-CFC5AE8A,Paoletta,Pratesi,1960-03-13,F,Bergamo,BG,1987
PH-F250DCC1,Rosa,Gelli,1971-03-05,F,Roma,RM,1993
PH-C9F3F701,Valerio,Parpinel,1990-11-22,M,Torino,TO,2010
PH-5C680939,Roberto,Rubbia,1972-01-13,M,Napoli,NA,1991
PH-A3DECD14,Lazzaro,Respighi,1999-07-22,M,Torino,TO,2018
PH-A2574C2F,Gloria,Bignami,1985-01-25,F,Firenze,FI,2010
PH-D718BDD4,Rosalia,Calbo,1976-10-26,F,Bari,BA,2004
PH-94BFCB3A,Eugenia,Franceschi,1992-09-01,F,Bologna,BO,2010
PH-666A8D3B,Giustino,Bova,1979-06-16,M,Firenze,FI,2001
PH-CE7E47CB,Diana,Giulietti,2003-09-07,F,Perugia,PG,2021
PH-2722AFF1,Donna,Villarosa,1992-09-25,F,Perugia,PG,2021
PH-3D751076,Antonina,Crisafulli,1961-09-08,F,Napoli,NA,1983
PH-6C614CF5,Adelasia,Pizzetti,1976-12-16,F,Ravenna,RA,1998
PH-9DB2AC23,Roberto,Segni,1965-09-02,M,Roma,RM,1985
PH-56A68ABB,Giulia,Balbo,1957-01-20,F,Torino,TO,1985
PH-58B6BBCD,Gianni,Luria,1966-12-08,M,Roma,RM,1993
PH-EE2B2D90,Vanessa,Longhena,1969-12-23,F,Roma,RM,1995
PH-C70B7AAD,Rodolfo,Bondumier,1971-07-08,M,Napoli,NA,2000
PH-7D84B8CB,Gianpaolo,Iannucci,1989-10-22,M,Bologna,BO,2010
PH-37D94D90,Sandra,Ficino,1991-11-06,F,Torino,TO,2019
PH-527393B5,Pietro,Carosone,1972-11-02,M,Genova,GE,2001
PH-DA350DDD,Gianluca,Contarini,1990-10-03,M,Palermo,PA,2017
PH-A9EC0844,Goffredo,Coardi,1962-03-06,M,Bergamo,BG,1984
PH-19D22E63,Benedetto,Bianchini,1976-09-25,M,Torino,TO,1999
PH-A6E20BD0,Dolores,Martucci,1961-02-12,F,Padova,PD,1990
PH-EC14D506,Ivo,Rosmini,1958-12-21,M,Trieste,TS,1978
PH-DF05BC9B,Cassandra,Scotti,1975-02-06,F,Milano,MI,1998
PH-11B88FDA,Leopoldo,Pinamonte,1966-03-23,M,Bologna,BO,1987
PH-EA561DFA,Germana,Tartini,1986-08-08,F,Parma,PR,2007
PH-03A24FE2,Silvio,Romiti,1956-07-12,M,Milano,MI,1985
PH-CB4B2DDA,Biagio,Barsanti,1985-04-01,M,Perugia,PG,2007
PH-010D0782,Raffaele,Mimun,1976-02-06,M,Catania,CT,2003
PH-BAE4C406,Romina,Greggio,1967-01-07,F,Perugia,PG,1995
PH-D1E2A061,Alfredo,Buscetta,1981-02-18,M,Taranto,TA,2002
PH-E57A0FF5,Federica,Argan,1960-02-27,F,Milano,MI,1987
PH-A4E4A992,Sylvia,Jacuzzi,1957-03-15,F,Bologna,BO,1985
PH-02F4AB1C,Priscilla,Bartoli,1962-08-09,F,Cagliari,CA,1988
PH-6B36F926,Federico,Segrè,1970-09-15,M,Roma,RM,1994
PH-EBFAED77,Nadia,Roth,1995-12-26,F,Torino,TO,2021
PH-6B713E31,Gustavo,Fabrizi,1969-04-15,M,Bergamo,BG,1995
PH-8C8D5E8E,Raffaello,Stucchi,1977-01-21,M,Parma,PR,2006
PH-6D38E8EE,Beatrice,Segni,1974-05-18,F,Monza,MB,1996
PH-6F36D629,Maurilio,Pizzetti,1965-08-12,M,Monza,MB,1984
PH-49FD2347,Iolanda,Micheletti,1980-08-11,F,Napoli,NA,2007
PH-983F34A1,Susanna,Campano,1993-03-22,F,Messina,ME,2014
PH-86C4E1EB,Ernesto,Monicelli,1969-12-24,M,Bari,BA,1994
PH-1BC5345C,Piergiorgio,Taliercio,1999-04-16,M,Roma,RM,2021
PH-A4CD57FE,Ivo,Piccio,1977-10-25,M,Milano,MI,1999
PH-55FD7595,Amleto,Santorio,1975-11-02,M,Torino,TO,2004
PH-847BADC3,Barbara,Medici,1980-03-21,F,Roma,RM,2008
PH-4A143619,Fortunata,Missoni,1981-05-22,F,Roma,RM,2005
PH-09950490,Daniele,Piovani,1974-05-27,M,Roma,RM,1992
PH-AF2EA6EA,Morena,Abba,1973-12-15,F,Catania,CT,1999
PH-90F10F13,Romolo,Ponti,1957-04-06,M,Bologna,BO,1982
PH-8CF041E8,Annamaria,Farina,1957-12-17,F,Parma,PR,1979
PH-6F5014ED,Ugolino,Opizzi,1963-09-26,M,Sassari,SS,1991
PH-1C7D70EA,Telemaco,Roth,1969-02-03,M,Roma,RM,1989
PH-7AD2DBBD,Arnaldo,Fiorucci,1958-02-03,M,Milano,MI,1987
PH-07A22061,Goffredo,Vezzali,1991-02-22,M,Cagliari,CA,2015
PH-496230CE,Cecilia,Lupo,1970-06-15,F,Messina,ME,1995
PH-61F9B21B,Margherita,Spadafora,1989-03-14,F,Bologna,BO,2011
PH-9CF7B831,Dario,Badoer,1993-06-05,M,Parma,PR,2014
PH-8091F4E1,Gino,Cugia,1988-12-20,M,Perugia,PG,2009
PH-0A048532,Graziella,Vigorelli,1998-03-09,F,Milano,MI,2022
PH-1D040FB4,Alberto,Viola,1986-02-09,M,Padova,PD,2014
PH-D00F3436,Loretta,Caboto,1971-04-18,F,Napoli,NA,1995
PH-42B49B05,Fabrizia,Carli,2000-04-20,F,Catania,CT,2018
PH-6B79CD6E,Marisa,Casadei,1984-10-13,F,Padova,PD,2002
PH-85D2C334,Eraldo,Tarantini,2003-04-13,M,Milano,MI,2021
PH-B1571502,Vincenza,Maffei,1996-06-16,F,Roma,RM,2022
PH-2F6E9EE9,Monica,Leblanc,1981-01-18,F,Firenze,FI,2004
PH-EF221AFB,Luciana,Soprano,2001-08-17,F,Firenze,FI,2021
PH-74EC2644,Marta,Gori,1975-09-14,F,Milano,MI,1999
PH-B614EF0B,Mariana,Vigorelli,1982-12-27,F,Firenze,FI,2005
PH-3921B0B3,Ennio,Passalacqua,1975-02-03,M,Roma,RM,1995
PH-543304AF,Franco,Tomasetti,1972-07-21,M,Bologna,BO,1999
PH-FC6768E0,Durante,Bonanno,2002-02-27,M,Genova,GE,2020
PH-C4D0989F,Guido,Pozzecco,1964-05-18,M,Catania,CT,1985
PH-B2EC2619,Massimiliano,Tomaselli,1962-03-26,M,Modena,MO,1982
PH-084586B4,Goffredo,Acerbi,1979-05-28,M,Modena,MO,2007
PH-AF271F2A,Ignazio,Mancini,1972-09-08,M,Napoli,NA,1993
PH-65F073B8,Renata,Stein,1955-02-15,F,Monza,MB,1984
PH-90A66693,Cristina,Sabbatini,1974-04-06,F,Taranto,TA,2003
PH-7841920F,Saverio,Murri,1966-12-13,M,Perugia,PG,1987
PH-639AE76E,Iolanda,Villarosa,2000-07-23,F,Monza,MB,2023
PH-15C6D842,Nicolò,Santoro,1986-01-16,M,Napoli,NA,2010
PH-C0A25800,Ludovico,Farnese,1975-09-21,M,Catania,CT,1997
PH-4E7E5A99,Gino,Pasqua,1980-06-06,M,Napoli,NA,1999
PH-17A62C2D,Fernanda,Polani,1957-02-22,F,Bologna,BO,1977
PH-6D494ACB,Anita,Merisi,2002-02-05,F,Milano,MI,2021
PH-D98CECB0,Martina,Parri,1988-01-02,F,Napoli,NA,2006
PH-9E45CC63,Lilla,Corcos,1956-02-05,F,Milano,MI,1984
PH-F7ECDBDC,Melissa,Barese,1988-05-03,F,Bologna,BO,2011
PH-D3F3CC19,Caterina,Tebaldi,1961-07-06,F,Salerno,SA,1979
PH-96387A87,Rita,Montanariello,1988-11-06,F,Genova,GE,2007
PH-39EA8ACB,Bettina,Rossellini,1964-12-27,F,Brescia,BS,1989
PH-9BCDAF14,Ciro,Trobbiani,2000-10-11,M,Napoli,NA,2020
PH-4839D5D1,Rolando,Anguissola,1960-06-20,M,Milano,MI,1982
PH-6D3BA88C,Emilio,Platini,1981-03-18,M,Bologna,BO,2006
PH-2C412DF0,Sophia,Costalonga,1965-01-03,F,Parma,PR,1991
PH-AD5063B6,Benvenuto,Seddio,1989-03-02,M,Bari,BA,2009
PH-71C50C99,Giustino,Morgagni,1962-01-05,M,Bologna,BO,1984
PH-0CE0EBCE,Rossana,Petruzzi,1976-08-27,F,Trieste,TS,1996
PH-E01DCFCE,Biagio,Mondaini,1980-07-01,M,Trieste,TS,2009
PH-18C1AF16,Sylvia,Ubaldi,1964-03-28,F,Pescara,PE,1992
PH-DE58845B,Liliana,Mercalli,1958-01-18,F,Milano,MI,1986
PH-343E4CE2,Sandra,Sraffa,1986-07-05,F,Bologna,BO,2010
PH-F9479C9C,Olga,Barcaccia,1989-03-24,F,Milano,MI,2015
PH-EEABE8A0,Bartolomeo,Gianvecchio,1981-12-28,M,Palermo,PA,2002
PH-58613176,Serafina,Luna,2002-05-07,F,Torino,TO,2020
PH-6B7E90BE,Gianluigi,Buonauro,1980-02-07,M,Lecce,LE,2006
PH-0F6BD80E,Marcella,Caironi,1964-10-07,F,Torino,TO,1992
PH-25A45E48,Serena,Callegari,1961-02-20,F,Trieste,TS,1982
PH-8DC57A56,Maria,Dellucci,1977-09-19,F,Roma,RM,1996
PH-5808C62E,Leonardo,Badoer,1975-10-22,M,Milano,MI,1998
PH-A1AFAF9E,Antonino,Mocenigo,1956-09-15,M,Napoli,NA,1984
PH-08A18EED,Annetta,Magnani,1994-04-19,F,Bologna,BO,2023
PH-4B6981AB,Micheletto,Panatta,1988-04-04,M,Messina,ME,2011
PH-01CE21F0,Puccio,Combi,1961-07-09,M,Padova,PD,1979
PH-C40B0DCA,Gioele,Turchi,1988-07-15,M,Bologna,BO,2010
PH-579CC7BC,Piergiorgio,Zichichi,1988-04-11,M,Milano,MI,2013
PH-6D6824BA,Teresa,Errigo,1975-06-07,F,Milano,MI,1993
PH-1257314D,Fausto,Dulbecco,1992-01-11,M,Torino,TO,2019
PH-DEA1CF03,Bernardo,Pasolini,1962-08-15,M,Bari,BA,1980
PH-DEE2671C,Gioacchino,Tanzini,1991-02-22,M,Bologna,BO,2010
PH-EE493507,Ramona,Cociarelli,2003-03-22,F,Milano,MI,2022
PH-79E40079,Gianni,Scalera,1979-04-27,M,Reggio Emilia,RE,2004
PH-DC096D2E,Silvia,Grossi,1972-12-16,F,Milano,MI,1995
PH-2233D1E2,Romeo,Gualtieri,1959-03-01,M,Napoli,NA,1988
PH-07411DFC,Agnolo,Scarpetta,1980-01-14,M,Perugia,PG,2001
PH-35F7856E,Giovanna,Vergerio,1955-03-02,F,Firenze,FI,1974
PH-CCBE7A06,Diana,Borgia,1993-01-03,F,Roma,RM,2017
PH-6F9058A9,Rembrandt,Musatti,1990-12-28,M,Trieste,TS,2014
PH-0B893C7C,Leonardo,Rapisardi,1990-02-13,M,Firenze,FI,2018
PH-87A36D10,Giorgio,Saracino,1997-04-15,M,Taranto,TA,2018
PH-5A7CADC8,Giuseppina,Filangieri,1989-03-01,F,Roma,RM,2010
PH-B2548AB2,Oreste,Soranzo,1990-06-06,M,Roma,RM,2016
PH-593DB7C1,Bianca,Ginesio,1979-05-10,F,Roma,RM,2001
PH-4F418B97,Liliana,Oliboni,1987-02-24,F,Firenze,FI,2009
PH-0D29B154,Priscilla,Malaparte,1957-06-10,F,Roma,RM,1985
PH-6E3C94C0,Laureano,Argenti,1982-12-07,M,Firenze,FI,2001
PH-40A4B5E4,Stefani,Petrassi,1969-11-27,F,Milano,MI,1996
PH-3468BFF0,Giada,Alfonsi,1975-09-28,F,Brescia,BS,2001
PH-6C439709,Armando,Tamburi,1960-10-15,M,Roma,RM,1984
PH-7F6C64FD,Ivan,Giammusso,1972-01-26,M,Bari,BA,1990
PH-7060101F,Mauro,Galiazzo,2001-10-07,M,Milano,MI,2019
PH-8638285F,Franco,Gregori,1972-04-06,M,Milano,MI,1993
PH-90B8558A,Edoardo,Cagnin,2003-05-10,M,Torino,TO,2022
PH-E490F203,Annibale,Mascheroni,1966-04-22,M,Milano,MI,1986
PH-ED184254,Margherita,Balotelli,1957-10-15,F,Trieste,TS,1981
PH-390CF5D2,Mirco,Cheda,1958-09-24,M,Reggio Emilia,RE,1985
PH-4E745850,Beatrice,Malacarne,1960-09-23,F,Bologna,BO,1987
PH-630CAE91,Marcantonio,Prada,1979-12-28,M,Trieste,TS,1998
PH-7D6D41A2,Donna,Filzi,1968-02-01,F,Milano,MI,1993
PH-6C93A02A,Cecilia,Vattimo,1994-07-24,F,Parma,PR,2019
PH-27794674,Mirko,Turchi,2002-11-02,M,Napoli,NA,2021
PH-9C6F415D,Temistocle,Lattuada,2002-11-12,M,Roma,RM,2021
PH-71D975F4,Dolores,Guarneri,1997-12-12,F,Napoli,NA,2023
PH-233E760D,Santino,Malacarne,1957-06-08,M,Firenze,FI,1980
PH-A58DECC7,Martino,Carosone,1992-08-16,M,Roma,RM,2014
PH-52F27F92,Ruggero,Borromini,2002-09-28,M,Cagliari,CA,2021
PH-932BDCC6,Clelia,Gelli,1983-02-04,F,Pescara,PE,2011
PH-27AD2E3B,Paride,Volterra,1966-04-17,M,Roma,RM,1993
PH-EB08822A,Mirko,Bulzoni,2001-05-16,M,Trieste,TS,2019
PH-1BC183DD,Livia,Angeli,1971-03-23,F,Milano,MI,1996
PH-924D1A6B,Giustino,Valguarnera,1969-01-19,M,Palermo,PA,1990
PH-E5B857EC,Delfino,Santorio,1967-04-06,M,Ravenna,RA,1995
PH-57D953D7,Nanni,Iacobucci,1971-06-13,M,Bari,BA,1997
PH-334C51B6,Orazio,Pagnotto,1990-10-13,M,Milano,MI,2019
PH-D85C603F,Bianca,Giannotti,1992-12-03,F,Firenze,FI,2021
PH-4F097D39,Sabatino,Asmundo,1987-05-09,M,Trieste,TS,2016
PH-6113D1B0,Marcantonio,Gangemi,1991-04-06,M,Bologna,BO,2013
PH-D2A80E44,Sole,Bocca,1978-08-02,F,Roma,RM,2004
PH-72F5BF3A,Ronaldo,Marangoni,1960-08-19,M,Verona,VR,1982
PH-449761CE,Pierangelo,Carullo,1998-05-25,M,Lecce,LE,2021
PH-09F3725E,Elladio,Beccaria,2000-11-16,M,Napoli,NA,2020
PH-98867C42,Angelo,Marinetti,1977-07-08,M,Milano,MI,1999
PH-3693A0F0,Silvio,Carriera,1989-04-18,M,Roma,RM,2010
PH-02C0BD92,Cipriano,Gianvecchio,1988-12-22,M,Napoli,NA,2012
PH-426422DD,Durante,Pedroni,1968-04-15,M,Bari,BA,1997
PH-18C92246,Mariana,Pagliaro,1972-09-13,F,Parma,PR,1990
PH-84D532F5,Susanna,Vecoli,1994-01-03,F,Monza,MB,2017
PH-E41ABE61,Lucrezia,Costalonga,1989-01-15,F,Milano,MI,2016
PH-B2A56B59,Luciana,Calarco,1984-12-18,F,Taranto,TA,2009
PH-EDC44EEB,Melina,Pizzamano,1980-01-02,F,Perugia,PG,2008
PH-58A1C2FE,Gianna,Balla,1962-10-19,F,Roma,RM,1990
PH-D81DB707,Napoleone,Gagliardi,1998-09-20,M,Roma,RM,2018
PH-B589BD01,Renzo,Ruggieri,1979-09-22,M,Milano,MI,2007
PH-B5202A5D,Gianpietro,Orlando,1964-02-20,M,Napoli,NA,1993
PH-E06BD29A,Bettina,Pace,1984-09-02,F,Napoli,NA,2005
PH-BF747C64,Ornella,Offredi,1999-12-21,F,Milano,MI,2017
PH-7748EA30,Annunziata,Pezzali,1965-03-14,F,Modena,MO,1988
PH-76ECAFCD,Guido,Faugno,1993-07-13,M,Napoli,NA,2017
PH-6AFC398A,Cassandra,Santorio,1985-10-03,F,Salerno,SA,2014
PH-9F54EE86,Carlo,Franzese,1992-02-09,M,Roma,RM,2014
PH-86AC5834,Alessandro,Benussi,1995-08-26,M,Modena,MO,2018
PH-89932955,Mariano,Gonzaga,1956-09-03,M,Milano,MI,1978
PH-2759CA1D,Dino,Zeffirelli,1971-02-06,M,Monza,MB,1991
PH-DD0164EC,Etta,Bombieri,1995-02-11,F,Firenze,FI,2019
PH-BA293444,Paola,Fogazzaro,1991-02-20,F,Milano,MI,2014
PH-4E4D2368,Renata,Gaggini,1982-08-02,F,Torino,TO,2006
PH-92FC06E0,Gianpaolo,Mondaini,1980-12-09,M,Milano,MI,2006
PH-3AE35112,Concetta,Acerbi,2003-09-24,F,Milano,MI,2023
PH-12D215EB,Guido,Collodi,1998-07-24,M,Milano,MI,2016
PH-CE527685,Domenico,Vecoli,1992-04-23,M,Genova,GE,2015
PH-EA9BCD43,Giorgio,Druso,1998-05-05,M,Firenze,FI,2023
PH-8B555EAB,Camilla,Asprucci,1969-02-25,F,Milano,MI,1992
PH-AFFEE12F,Cecilia,Anguillara,1992-10-12,F,Padova,PD,2013
PH-9DB4184F,Micheletto,Giolitti,1967-06-10,M,Palermo,PA,1990
PH-570745A7,Luigi,Anichini,1997-01-05,M,Roma,RM,2018
PH-E01FBB0A,Donna,Impastato,1983-06-20,F,Bari,BA,2002
PH-BAC732A6,Annamaria,Celentano,1976-07-01,F,Roma,RM,1995
PH-23B2FAB0,Pierpaolo,Trobbiani,1963-04-02,M,Modena,MO,1992
PH-65447A6A,Carla,Boccaccio,1996-05-22,F,Milano,MI,2019
PH-FDD978C6,Salvi,Sagredo,1970-03-28,M,Milano,MI,1995
PH-D3CDF1C8,Milo,Toselli,1979-05-16,M,Roma,RM,1998
PH-54677315,Rita,Cantimori,1988-06-25,F,Parma,PR,2015
PH-288A0E4D,Maria,Tencalla,1980-09-09,F,Roma,RM,2004
PH-823B9595,Gianfrancesco,Battaglia,1981-11-28,M,Ravenna,RA,2007
PH-02E32BE8,Umberto,Manzoni,1999-05-04,M,Palermo,PA,2020
PH-B1769832,Roman,Bajamonti,1961-11-27,M,Palermo,PA,1979
PH-136EBCD8,Augusto,Soderini,1991-11-03,M,Roma,RM,2018
PH-E683E8AF,Lolita,Regge,1960-01-20,F,Brescia,BS,1978
PH-3FDCDC94,Tina,Cannizzaro,1957-11-21,F,Modena,MO,1984
PH-65C70941,Melina,Ruffini,2000-03-27,F,Napoli,NA,2022
PH-0D8E5A0E,Antonietta,Bottigliero,1975-09-22,F,Verona,VR,1998
PH-0F2FB85E,Ida,Comolli,1955-09-16,F,Roma,RM,1975
PH-9C1800CD,Baccio,Ceci,1957-06-12,M,Genova,GE,1975
PH-98E19EB2,Giada,Vespucci,1971-08-21,F,Bari,BA,1996
PH-049128CB,Victoria,Modiano,1994-12-16,F,Reggio Emilia,RE,2019
PH-6DC3EA5A,Liliana,Turchetta,1960-11-15,F,Milano,MI,1981
PH-4AB6FCED,Giuliana,Sansoni,1971-05-17,F,Padova,PD,1990
PH-3A00AA80,Toni,Ricci,1999-05-17,M,Bergamo,BG,2022
PH-8AE61BD7,Bettina,Carocci,1990-11-25,F,Napoli,NA,2013
PH-E62E90D1,Sophia,Villadicani,1967-04-02,F,Palermo,PA,1989
PH-BD25BDA9,Giampiero,Riccati,1962-12-27,M,Roma,RM,1984
PH-E68BFB7D,Rocco,Geraci,2001-03-10,M,Roma,RM,2019
PH-8BDDC614,Lucia,Morlacchi,1995-10-23,F,Torino,TO,2021
PH-12DBC7FC,Rodolfo,Piacentini,1999-03-12,M,Bari,BA,2023
PH-B20CF217,Pierluigi,Cadorna,2000-08-15,M,Trieste,TS,2023
PH-971C82EC,Greca,Renault,1991-09-14,F,Roma,RM,2018
PH-5D21EDF4,Luca,Gualtieri,1992-06-24,M,Padova,PD,2021
PH-3906719A,Nico,Corradi,1984-08-27,M,Milano,MI,2013
PH-2B73B6E9,Salvatore,Boitani,1998-09-12,M,Catania,CT,2019
PH-49188E38,Carlo,Bresciani,1989-04-24,M,Milano,MI,2009
PH-DC5A4035,Carmelo,Rienzo,1999-12-07,M,Roma,RM,2020
PH-8E5F3957,Cipriano,Palmisano,1994-10-18,M,Genova,GE,2016
PH-048BB12C,Cecilia,Viviani,2002-01-26,F,Roma,RM,2023
PH-8421B577,Annunziata,Zampa,1981-08-18,F,Catania,CT,2006
PH-95B1C57E,Patrizia,Monicelli,1956-11-17,F,Milano,MI,1985
PH-908C9C1F,Susanna,Castellitto,1971-10-15,F,Torino,TO,1989
PH-A10D34FD,Piergiorgio,Nitto,1980-10-07,M,Bologna,BO,2002
PH-B178E4D3,Piersanti,Bergoglio,1957-06-05,M,Torino,TO,1986
PH-1CC62ADC,Ivo,Mazzanti,1981-03-14,M,Napoli,NA,2005
PH-B29F278D,Lara,Cammarata,1970-07-20,F,Lecce,LE,1991
PH-389033FA,Tonino,Frescobaldi,1967-11-01,M,Roma,RM,1990
PH-0C4B7BEB,Daria,Sonnino,1960-03-15,F,Padova,PD,1986
PH-8EAF056D,Fabrizia,Cannizzaro,1978-09-03,F,Torino,TO,1996
PH-4411953F,Jolanda,Viviani,1973-08-16,F,Monza,MB,1991
PH-B0122D29,Liana,Carosone,1973-02-18,F,Cagliari,CA,1997
PH-5DD1F9C9,Gianna,Gemito,2000-02-26,F,Taranto,TA,2018
PH-F089B3E1,Pomponio,Zamengo,1972-09-06,M,Perugia,PG,1990
PH-DED4108E,Alfredo,Interminei,1997-03-05,M,Bologna,BO,2018
PH-1E3D8C3D,Alphons,Esposito,1996-08-26,M,Torino,TO,2021
PH-C4D79FE1,Germana,Mascheroni,1995-09-26,F,Milano,MI,2016
PH-90EA1064,Martino,Nicolini,2000-07-27,M,Torino,TO,2023
PH-758D3320,Adriano,Fabrizi,1980-09-22,M,Verona,VR,2003
PH-D6867913,Emilio,Zichichi,1977-10-07,M,Roma,RM,2002
PH-936E3957,Stefani,Piccio,1969-12-23,F,Torino,TO,1997
PH-CB7511E1,Bartolomeo,Civaschi,1959-02-14,M,Reggio Emilia,RE,1980
PH-86945710,Amadeo,Buscetta,1982-11-26,M,Taranto,TA,2009
PH-0DDE2280,Nicoletta,Gabrieli,1972-08-27,F,Lecce,LE,1992
PH-9B169A4D,Lidia,Puccini,1989-05-10,F,Bologna,BO,2013
PH-453BD895,Rodolfo,Morrocco,2003-08-14,M,Roma,RM,2021
PH-F50447E7,Diana,Padovano,1989-03-13,F,Catania,CT,2013
PH-E57F0BAF,Lorenzo,Mocenigo,1967-05-06,M,Roma,RM,1994
PH-23F4A7B7,Pierina,Brenna,2003-04-25,F,Modena,MO,2022
PH-3568482C,Arnaldo,Cremonesi,1971-12-23,M,Messina,ME,1997
PH-96D35E7E,Diana,Benedetti,1958-03-12,F,Perugia,PG,1987
PH-29F10C41,Sylvia,Bragadin,1958-11-26,F,Bergamo,BG,1981
PH-B857395A,Guarino,Ruberto,1981-10-07,M,Genova,GE,2000
PH-4CC041C7,Stefania,Rapisardi,1999-07-07,F,Torino,TO,2019
PH-8D2EAE0C,Sebastiano,Roth,1974-08-02,M,Parma,PR,2002
PH-0FEA1C66,Luciana,Leblanc,1969-07-13,F,Firenze,FI,1994
PH-4FA4D7C6,Giampiero,Toscani,1970-03-15,M,Firenze,FI,1994
PH-60188591,Damiano,Murri,1989-01-10,M,Cagliari,CA,2015
PH-1B1D965F,Luisa,Capuana,1968-02-17,F,Taranto,TA,1987
PH-00CCDB8E,Ippazio,Spinelli,1972-09-19,M,Bergamo,BG,1992
PH-AB227DC1,Vincentio,Mascagni,1963-05-11,M,Palermo,PA,1992
PH-5AE89C73,Anita,Galuppi,1979-03-05,F,Monza,MB,2007
PH-C2F71F2A,Livia,Bersani,2001-12-25,F,Milano,MI,2020
PH-6C2FB68D,Adele,Fittipaldi,1956-09-23,F,Palermo,PA,1978
PH-67CAA025,Giuseppina,Franceschi,1979-04-07,F,Firenze,FI,2007
PH-1D4A8D47,Edoardo,Guarana,1994-01-07,M,Catania,CT,2023
PH-7E85BACB,Jacopo,Mondadori,1956-12-07,M,Roma,RM,1984
PH-0186EB51,Dante,Alfieri,1974-06-16,M,Monza,MB,1992
PH-6E6AA07D,Stefano,Ricci,1967-09-12,M,Parma,PR,1989
PH-D99F046B,Federico,Cerutti,1996-04-04,M,Bergamo,BG,2021
PH-16C00D96,Nino,Tutino,1999-09-09,M,Salerno,SA,2017
PH-89F38FB9,Vanessa,Giammusso,1982-08-13,F,Napoli,NA,2003
PH-09CDDE03,Temistocle,Zaccardo,1967-02-17,M,Palermo,PA,1993
PH-F4D31580,Michelangelo,Bonino,1981-03-22,M,Perugia,PG,2001
PH-3124712D,Paride,Basso,1963-10-06,M,Reggio Emilia,RE,1983
PH-5560CCE6,Raffaello,Antonini,2001-01-21,M,Milano,MI,2020
PH-5A03419C,Marina,Bosio,1982-05-23,F,Milano,MI,2010
PH-568CF76B,Greca,Riccardi,1980-07-15,F,Padova,PD,2006
PH-25883A08,Pina,Pirandello,1985-08-09,F,Trieste,TS,2004
PH-C9497AD7,Piermaria,Luxardo,1979-02-19,M,Lecce,LE,2002
PH-CD863CA8,Carla,Pirelli,1968-04-23,F,Monza,MB,1987
PH-90DA1F33,Alina,Modiano,1965-08-10,F,Milano,MI,1992
